country,country_name,type,year,value,ratio
SK,Slovakia,Pumped hydro power,2017,299.0,0.0115039821476665
SK,Slovakia,Wind,2017,6.0,0.00023084914008695317
SK,Slovakia,Solar,2017,506.0,0.019468277480666384
SK,Slovakia,Geothermal,2017,0.0,0.0
SK,Slovakia,Other,2017,127.0,0.004886306798507175
FI,Finland,Conventional thermal,2017,23681.0,0.364110212491159
FI,Finland,Nuclear,2017,21574.0,0.3317137673360189
FI,Finland,Hydro,2017,14610.0,0.22463790399458777
FI,Finland,Pumped hydro power,2017,0.0,0.0
FI,Finland,Wind,2017,4795.0,0.0737261293397706
FI,Finland,Solar,2017,43.0,0.0006611519419416341
FI,Finland,Geothermal,2017,0.0,0.0
FI,Finland,Other,2017,335.0,0.005150834896522034
SE,Sweden,Conventional thermal,2017,15003.0,0.09344694209316666
SE,Sweden,Nuclear,2017,63008.0,0.39244850545932447
SE,Sweden,Hydro,2017,64676.0,0.40283772757566133
SE,Sweden,Pumped hydro power,2017,25.0,0.0001557137607364638
SE,Sweden,Wind,2017,17609.0,0.10967854451233565
SE,Sweden,Solar,2017,230.0,0.001432566598775467
SE,Sweden,Geothermal,2017,0.0,0.0
SE,Sweden,Other,2017,0.0,0.0
NO,Norway,Conventional thermal,2017,3233.0,0.02158225355309448
NO,Norway,Nuclear,2017,0.0,0.0
NO,Norway,Hydro,2017,142276.0,0.9497793710238386
NO,Norway,Pumped hydro power,2017,1157.0,0.007723683068645318
NO,Norway,Wind,2017,2852.0,0.019038845386150777
NO,Norway,Solar,2017,0.0,0.0
NO,Norway,Geothermal,2017,0.0,0.0
NO,Norway,Other,2017,281.0,0.0018758469682708162
ME,Montenegro,Conventional thermal,2017,1265.0,0.535155258482105
ME,Montenegro,Nuclear,2017,0.0,0.0
ME,Montenegro,Hydro,2017,1003.8,0.42465521617734153
ME,Montenegro,Pumped hydro power,2017,0.0,0.0
ME,Montenegro,Wind,2017,95.0,0.040189525340553346
ME,Montenegro,Solar,2017,0.0,0.0
ME,Montenegro,Geothermal,2017,0.0,0.0
ME,Montenegro,Other,2017,0.0,0.0
MK,North Macedonia,Conventional thermal,2017,4005.609,0.7663501927063354
MK,North Macedonia,Nuclear,2017,0.0,0.0
MK,North Macedonia,Hydro,2017,1087.024,0.20796863894514206
MK,North Macedonia,Pumped hydro power,2017,0.0,0.0
MK,North Macedonia,Wind,2017,110.48,0.021136953030162442
MK,North Macedonia,Solar,2017,23.752,0.004544215318360049
MK,North Macedonia,Geothermal,2017,0.0,0.0
MK,North Macedonia,Other,2017,0.0,0.0
AL,Albania,Conventional thermal,2017,0.0,0.0
AL,Albania,Nuclear,2017,0.0,0.0
AL,Albania,Hydro,2017,4496.607,0.9997332033144153
AL,Albania,Pumped hydro power,2017,0.0,0.0
AL,Albania,Wind,2017,0.0,0.0
AL,Albania,Solar,2017,1.2,0.00026679668558477496
AL,Albania,Geothermal,2017,0.0,0.0
AL,Albania,Other,2017,0.0,0.0
RS,Serbia,Conventional thermal,2017,24566.923000000003,0.7039780803571992
RS,Serbia,Nuclear,2017,0.0,0.0
RS,Serbia,Hydro,2017,9670.033,0.2770998740188491
RS,Serbia,Pumped hydro power,2017,598.732,0.01715697989562741
RS,Serbia,Wind,2017,48.457,0.001388560783125701
RS,Serbia,Solar,2017,13.139,0.00037650494519860054
RS,Serbia,Geothermal,2017,0.0,0.0
RS,Serbia,Other,2017,0.0,0.0
TR,Turkey,Conventional thermal,2017,199910.043,0.7032709062658075
TR,Turkey,Nuclear,2017,0.0,0.0
TR,Turkey,Hydro,2017,57823.851,0.20342065604252318
TR,Turkey,Pumped hydro power,2017,0.0,0.0
TR,Turkey,Wind,2017,17793.167,0.06259523780618095
TR,Turkey,Solar,2017,2817.837,0.009912972609881956
TR,Turkey,Geothermal,2017,5101.487,0.017946709089514002
TR,Turkey,Other,2017,811.134,0.0028535181860923787
BA,Bosnia & Herzegovina,Conventional thermal,2017,11250.0,0.7288157553770407
BA,Bosnia & Herzegovina,Nuclear,2017,0.0,0.0
BA,Bosnia & Herzegovina,Hydro,2017,3968.0,0.25706141487431977
BA,Bosnia & Herzegovina,Pumped hydro power,2017,197.0,0.012762373671935735
BA,Bosnia & Herzegovina,Wind,2017,0.0,0.0
BA,Bosnia & Herzegovina,Solar,2017,21.0,0.0013604560767038092
BA,Bosnia & Herzegovina,Geothermal,2017,0.0,0.0
BA,Bosnia & Herzegovina,Other,2017,0.0,0.0
UA,Ukraine,Conventional thermal,2017,54041.9,0.3689753442465357
UA,Ukraine,Nuclear,2017,80295.3,0.5482225080701985
UA,Ukraine,Hydro,2017,8812.0,0.06016462658604662
UA,Ukraine,Pumped hydro power,2017,1559.0,0.010644195738498261
UA,Ukraine,Wind,2017,974.0,0.006650061994417772
UA,Ukraine,Solar,2017,737.6,0.005036022307066272
UA,Ukraine,Geothermal,2017,0.0,0.0
UA,Ukraine,Other,2017,45.0,0.0003072410572369607
GE,Georgia,Conventional thermal,2017,2131.3,0.18834726665370546
GE,Georgia,Nuclear,2017,0.0,0.0
GE,Georgia,Hydro,2017,9096.8,0.8039025079976669
GE,Georgia,Pumped hydro power,2017,0.0,0.0
GE,Georgia,Wind,2017,87.7,0.007750225348627584
GE,Georgia,Solar,2017,0.0,0.0
GE,Georgia,Geothermal,2017,0.0,0.0
GE,Georgia,Other,2017,0.0,0.0
BE,Belgium,Conventional thermal,2018,30092.635,0.42869728110199595
BE,Belgium,Nuclear,2018,26995.628,0.38457756608023574
BE,Belgium,Hydro,2018,1239.248,0.017654228292440538
BE,Belgium,Pumped hydro power,2018,983.1900000000002,0.014006446421414128
BE,Belgium,Wind,2018,7177.346000000001,0.10224789938562333
BE,Belgium,Solar,2018,3488.9790000000003,0.04970371691019949
BE,Belgium,Geothermal,2018,0.0,0.0
BE,Belgium,Other,2018,218.509,0.003112861808090785
BG,Bulgaria,Conventional thermal,2018,19334.0,0.45287173240888223
BG,Bulgaria,Nuclear,2018,15290.0,0.35814672538180453
BG,Bulgaria,Hydro,2018,4690.0,0.10985664761547831
BG,Bulgaria,Pumped hydro power,2018,987.0,0.02311908554295887
BG,Bulgaria,Wind,2018,1326.0,0.031059683313032885
BG,Bulgaria,Solar,2018,1043.0,0.024430806708516817
BG,Bulgaria,Geothermal,2018,0.0,0.0
BG,Bulgaria,Other,2018,22.0,0.0005153190293263375
CZ,Czechia,Conventional thermal,2018,48042.91499999999,0.5787958035802372
CZ,Czechia,Nuclear,2018,28255.421,0.34040646999027663
CZ,Czechia,Hydro,2018,2650.153,0.03192765125191876
CZ,Czechia,Pumped hydro power,2018,1037.3170000000002,0.012497050326410068
CZ,Czechia,Wind,2018,600.67,0.007236556635594262
CZ,Czechia,Solar,2018,2317.645,0.02792176953019439
CZ,Czechia,Geothermal,2018,0.0,0.0
CZ,Czechia,Other,2018,100.826,0.0012146986853687168
DK,Denmark,Conventional thermal,2018,14072.337,0.48627436060616835
DK,Denmark,Nuclear,2018,0.0,0.0
DK,Denmark,Hydro,2018,14.928999999999998,0.0005158766400697685
DK,Denmark,Pumped hydro power,2018,0.0,0.0
DK,Denmark,Wind,2018,13898.806,0.4802779382585264
DK,Denmark,Solar,2018,952.9729999999998,0.03293030406036623
DK,Denmark,Geothermal,2018,0.0,0.0
DK,Denmark,Other,2018,0.044,1.5204348692524493e-06
DE,Germany,Conventional thermal,2018,320437.701,0.5539488643237286
DE,Germany,Nuclear,2018,72274.13299999999,0.12494214560393474
DE,Germany,Hydro,2018,20041.878,0.034646908033504835
DE,Germany,Pumped hydro power,2018,6661.0830000000005,0.011515184859649506
DE,Germany,Wind,2018,112174.0,0.19391806804483946
DE,Germany,Solar,2018,46184.0,0.07983946417692929
DE,Germany,Geothermal,2018,165.25,0.00028567190921612604
DE,Germany,Other,2018,522.751,0.0009036930481975135
EE,Estonia,Conventional thermal,2018,10170.042999999998,0.9387030427787412
EE,Estonia,Nuclear,2018,0.0,0.0
EE,Estonia,Hydro,2018,18.2,0.0016798744487681214
EE,Estonia,Pumped hydro power,2018,0.0,0.0
EE,Estonia,Wind,2018,645.9,0.05961708277249064
EE,Estonia,Solar,2018,0.0,0.0
EE,Estonia,Geothermal,2018,0.0,0.0
EE,Estonia,Other,2018,0.0,0.0
IE,Ireland,Conventional thermal,2018,19963.734,0.677429767897131
IE,Ireland,Nuclear,2018,0.0,0.0
IE,Ireland,Hydro,2018,921.979,0.03128553105225851
IE,Ireland,Pumped hydro power,2018,234.93600000000004,0.007972087784313315
IE,Ireland,Wind,2018,8349.172,0.28331261326629703
IE,Ireland,Solar,2018,0.0,0.0
IE,Ireland,Geothermal,2018,0.0,0.0
IE,Ireland,Other,2018,0.0,0.0
EL,Greece,Conventional thermal,2018,34803.244,0.6778305733041563
EL,Greece,Nuclear,2018,0.0,0.0
EL,Greece,Hydro,2018,5802.417,0.1130083058251634
EL,Greece,Pumped hydro power,2018,636.1,0.01238873099527084
EL,Greece,Wind,2018,6300.26,0.12270433318702258
EL,Greece,Solar,2018,3792.038,0.07385401462953127
EL,Greece,Geothermal,2018,0.0,0.0
EL,Greece,Other,2018,10.99,0.00021404205885556756
ES,Spain,Conventional thermal,2018,110084.238,0.4184430031185423
ES,Spain,Nuclear,2018,53270.8,0.20248851184787459
ES,Spain,Hydro,2018,36083.636,0.13715810079256166
ES,Spain,Pumped hydro power,2018,2009.408,0.007637993715416587
ES,Spain,Wind,2018,49495.207,0.18813704335269052
ES,Spain,Solar,2018,12137.315,0.04613534717291436
ES,Spain,Geothermal,2018,0.0,0.0
ES,Spain,Other,2018,0.0,0.0
FR,France,Conventional thermal,2018,53956.44,0.09621885059816489
FR,France,Nuclear,2018,393153.254,0.7010980377654339
FR,France,Hydro,2018,68706.552,0.12252226911195487
FR,France,Pumped hydro power,2018,9082.043,0.016195726377483562
FR,France,Wind,2018,26134.02,0.04660398954989345
FR,France,Solar,2018,9651.478,0.01721118220055799
FR,France,Geothermal,2018,84.084,0.0001499443965112616
FR,France,Other,2018,0.0,0.0
HR,Croatia,Conventional thermal,2018,4155.654,0.3002525626189984
HR,Croatia,Nuclear,2018,0.0,0.0
HR,Croatia,Hydro,2018,7681.336999999999,0.5549887258636376
HR,Croatia,Pumped hydro power,2018,583.988,0.042194055024490404
HR,Croatia,Wind,2018,1350.356,0.09756535299809373
HR,Croatia,Solar,2018,69.193,0.004999303494779968
HR,Croatia,Geothermal,2018,0.0,0.0
HR,Croatia,Other,2018,0.0,0.0
IT,Italy,Conventional thermal,2018,185046.0,0.6565034448993493
IT,Italy,Nuclear,2018,0.0,0.0
IT,Italy,Hydro,2018,49275.0,0.17481711167717995
IT,Italy,Pumped hydro power,2018,1632.0,0.005789985312169612
IT,Italy,Wind,2018,17318.0,0.06144054266921161
IT,Italy,Solar,2018,22887.0,0.08119815798996687
IT,Italy,Geothermal,2018,5708.0,0.02025075745212264
IT,Italy,Other,2018,0.0,0.0
CY,Cyprus,Conventional thermal,2018,4380.142999999999,0.9142277793026006
CY,Cyprus,Nuclear,2018,0.0,0.0
CY,Cyprus,Hydro,2018,0.0,0.0
CY,Cyprus,Pumped hydro power,2018,0.0,0.0
CY,Cyprus,Wind,2018,220.613,0.04604656356545543
CY,Cyprus,Solar,2018,190.329,0.03972565713194402
CY,Cyprus,Geothermal,2018,0.0,0.0
CY,Cyprus,Other,2018,0.0,0.0
LV,Latvia,Conventional thermal,2018,3962.0,0.6095384615384616
LV,Latvia,Nuclear,2018,0.0,0.0
LV,Latvia,Hydro,2018,2418.0,0.372
LV,Latvia,Pumped hydro power,2018,0.0,0.0
LV,Latvia,Wind,2018,120.0,0.018461538461538463
LV,Latvia,Solar,2018,0.0,0.0
LV,Latvia,Geothermal,2018,0.0,0.0
LV,Latvia,Other,2018,0.0,0.0
LT,Lithuania,Conventional thermal,2018,802.8350000000002,0.21717148901787206
LT,Lithuania,Nuclear,2018,0.0,0.0
LT,Lithuania,Hydro,2018,940.677,0.25445854350503505
LT,Lithuania,Pumped hydro power,2018,513.6840000000001,0.1389544790207908
LT,Lithuania,Wind,2018,1136.357,0.307391109936515
LT,Lithuania,Solar,2018,80.01400000000001,0.02164424760041106
LT,Lithuania,Geothermal,2018,0.0,0.0
LT,Lithuania,Other,2018,223.212,0.06038013091937602
LU,Luxembourg,Conventional thermal,2018,463.132,0.13611856986329715
LU,Luxembourg,Nuclear,2018,0.0,0.0
LU,Luxembourg,Hydro,2018,1326.3289999999995,0.3898197633681477
LU,Luxembourg,Pumped hydro power,2018,1237.554,0.36372800974366454
LU,Luxembourg,Wind,2018,263.708,0.07750610154666568
LU,Luxembourg,Solar,2018,111.693,0.032827555478224885
LU,Luxembourg,Geothermal,2018,0.0,0.0
LU,Luxembourg,Other,2018,0.0,0.0
HU,Hungary,Conventional thermal,2018,13489.644,0.45343525598877227
HU,Hungary,Nuclear,2018,14854.662,0.4993184005891251
HU,Hungary,Hydro,2018,215.862,0.0072558950575899814
HU,Hungary,Pumped hydro power,2018,0.0,0.0
HU,Hungary,Wind,2018,589.406,0.019812046966644802
HU,Hungary,Solar,2018,594.258,0.019975140066956238
HU,Hungary,Geothermal,2018,6.047,0.00020326133091163158
HU,Hungary,Other,2018,0.0,0.0
MT,Malta,Conventional thermal,2018,1716.4900000000002,1.0
MT,Malta,Nuclear,2018,0.0,0.0
MT,Malta,Hydro,2018,0.0,0.0
MT,Malta,Pumped hydro power,2018,0.0,0.0
MT,Malta,Wind,2018,0.0,0.0
MT,Malta,Solar,2018,0.0,0.0
MT,Malta,Geothermal,2018,0.0,0.0
MT,Malta,Other,2018,0.0,0.0
NL,Netherlands,Conventional thermal,2018,94450.0,0.8391723633468667
NL,Netherlands,Nuclear,2018,3313.371,0.029438744020274975
NL,Netherlands,Hydro,2018,86.0,0.0007640955346514616
NL,Netherlands,Pumped hydro power,2018,0.0,0.0
NL,Netherlands,Wind,2018,12279.0,0.10909684965099181
NL,Netherlands,Solar,2018,2423.0,0.021527947447215014
NL,Netherlands,Geothermal,2018,0.0,0.0
NL,Netherlands,Other,2018,0.0,0.0
AT,Austria,Conventional thermal,2018,16350.754,0.20700989003331452
AT,Austria,Nuclear,2018,0.0,0.0
AT,Austria,Hydro,2018,37217.295000000006,0.47119222424161156
AT,Austria,Pumped hydro power,2018,13397.582,0.1696210447868223
AT,Austria,Wind,2018,5857.059,0.0741537142267956
AT,Austria,Solar,2018,0.0,0.0
AT,Austria,Geothermal,2018,0.0,0.0
AT,Austria,Other,2018,6162.686,0.07802312671145605
PL,Poland,Conventional thermal,2018,138957.387,0.8994071995094333
PL,Poland,Nuclear,2018,0.0,0.0
PL,Poland,Hydro,2018,2353.336,0.01523206061196827
PL,Poland,Pumped hydro power,2018,402.36,0.0026042910607884102
PL,Poland,Wind,2018,12487.345,0.0808248358596303
PL,Poland,Solar,2018,298.432,0.0019316129581797563
PL,Poland,Geothermal,2018,0.0,0.0
PL,Poland,Other,2018,0.0,0.0
PT,Portugal,Conventional thermal,2018,30887.0,0.5046483130463197
PT,Portugal,Nuclear,2018,0.0,0.0
PT,Portugal,Hydro,2018,13489.0,0.22039049097295974
PT,Portugal,Pumped hydro power,2018,3120.0,0.05097622743239932
PT,Portugal,Wind,2018,12530.0,0.20472183645127032
PT,Portugal,Solar,2018,974.0,0.015913732538191325
PT,Portugal,Geothermal,2018,205.0,0.0033493995588595705
PT,Portugal,Other,2018,0.0,0.0
RO,Romania,Conventional thermal,2018,22611.0,0.38505159905997755
RO,Romania,Nuclear,2018,10443.0,0.17783794829876368
RO,Romania,Hydro,2018,17653.0,0.30061986989543954
RO,Romania,Pumped hydro power,2018,0.0,0.0
RO,Romania,Wind,2018,6261.0,0.10662102789414529
RO,Romania,Solar,2018,1754.0,0.029869554851673988
RO,Romania,Geothermal,2018,0.0,0.0
RO,Romania,Other,2018,0.0,0.0
SI,Slovenia,Conventional thermal,2018,4703.068,0.3039694553570465
SI,Slovenia,Nuclear,2018,5489.905999999999,0.3548244968563885
SI,Slovenia,Hydro,2018,4831.147,0.3122474781014923
SI,Slovenia,Pumped hydro power,2018,187.919,0.012145611350131622
SI,Slovenia,Wind,2018,6.02,0.00038908561841959755
SI,Slovenia,Solar,2018,254.113,0.016423872716521463
SI,Slovenia,Geothermal,2018,0.0,0.0
SI,Slovenia,Other,2018,0.0,0.0
SK,Slovakia,Conventional thermal,2018,5426.0,0.22598917117867556
SK,Slovakia,Nuclear,2018,13807.0,0.5750520616409829
SK,Slovakia,Hydro,2018,3838.0,0.15985006247396918
SK,Slovakia,Pumped hydro power,2018,293.0,0.012203248646397335
SK,Slovakia,Wind,2018,5.0,0.00020824656393169514
SK,Slovakia,Solar,2018,586.0,0.02440649729279467
SK,Slovakia,Geothermal,2018,0.0,0.0
SK,Slovakia,Other,2018,55.0,0.0022907122032486465
FI,Finland,Conventional thermal,2018,26425.0,0.3919246524596094
FI,Finland,Nuclear,2018,21890.0,0.3246634112522554
FI,Finland,Hydro,2018,13158.674,0.19516400129722983
FI,Finland,Pumped hydro power,2018,0.0,0.0
FI,Finland,Wind,2018,5861.0,0.08692792386247003
FI,Finland,Solar,2018,89.0,0.001320011128435392
FI,Finland,Geothermal,2018,0.0,0.0
FI,Finland,Other,2018,0.0,0.0
SE,Sweden,Conventional thermal,2018,14869.986,0.09394313956928693
SE,Sweden,Nuclear,2018,65801.155,0.41570766024832045
SE,Sweden,Hydro,2018,60977.60199999999,0.38523421442941697
SE,Sweden,Pumped hydro power,2018,0.0,0.0
SE,Sweden,Wind,2018,16638.345,0.10511498575297565
SE,Sweden,Solar,2018,0.0,0.0
SE,Sweden,Geothermal,2018,0.0,0.0
SE,Sweden,Other,2018,0.0,0.0
NO,Norway,Conventional thermal,2018,3457.28,0.022997003946590207
NO,Norway,Nuclear,2018,0.0,0.0
NO,Norway,Hydro,2018,139512.026,0.9280008019364344
NO,Norway,Pumped hydro power,2018,3490.918,0.023220755918879232
NO,Norway,Wind,2018,3875.881,0.02578143819809619
NO,Norway,Solar,2018,0.0,0.0
NO,Norway,Geothermal,2018,0.0,0.0
NO,Norway,Other,2018,0.0,0.0
ME,Montenegro,Conventional thermal,2018,1444.0,0.38578680203045684
ME,Montenegro,Nuclear,2018,0.0,0.0
ME,Montenegro,Hydro,2018,2137.0,0.570932407160032
ME,Montenegro,Pumped hydro power,2018,0.0,0.0
ME,Montenegro,Wind,2018,162.0,0.04328079080951109
ME,Montenegro,Solar,2018,0.0,0.0
ME,Montenegro,Geothermal,2018,0.0,0.0
ME,Montenegro,Other,2018,0.0,0.0
MK,North Macedonia,Conventional thermal,2018,3309.1140000000005,0.6359111991845858
MK,North Macedonia,Nuclear,2018,0.0,0.0
MK,North Macedonia,Hydro,2018,1774.496,0.3410042323438391
MK,North Macedonia,Pumped hydro power,2018,0.0,0.0
MK,North Macedonia,Wind,2018,97.338,0.018705407038327845
MK,North Macedonia,Solar,2018,22.788,0.004379161433247189
MK,North Macedonia,Geothermal,2018,0.0,0.0
MK,North Macedonia,Other,2018,0.0,0.0
AL,Albania,Conventional thermal,2018,0.0,0.0
AL,Albania,Nuclear,2018,0.0,0.0
AL,Albania,Hydro,2018,8596.537,1.0
AL,Albania,Pumped hydro power,2018,0.0,0.0
AL,Albania,Wind,2018,0.0,0.0
AL,Albania,Solar,2018,0.0,0.0
AL,Albania,Geothermal,2018,0.0,0.0
AL,Albania,Other,2018,0.0,0.0
RS,Serbia,Conventional thermal,2018,23625.089,0.6492364980065148
RS,Serbia,Nuclear,2018,0.0,0.0
RS,Serbia,Hydro,2018,11453.07,0.31473959984758043
RS,Serbia,Pumped hydro power,2018,1147.848,0.031543788713929585
RS,Serbia,Wind,2018,150.41899999999998,0.004133635424342399
RS,Serbia,Solar,2018,12.608,0.00034647800763273906
RS,Serbia,Geothermal,2018,0.0,0.0
RS,Serbia,Other,2018,0.0,0.0
TR,Turkey,Conventional thermal,2018,195153.546,0.6746121641656553
TR,Turkey,Nuclear,2018,0.0,0.0
TR,Turkey,Hydro,2018,59865.351,0.20694419765576064
TR,Turkey,Pumped hydro power,2018,0.0,0.0
TR,Turkey,Wind,2018,19825.697000000004,0.06853401659051864
TR,Turkey,Solar,2018,7459.485000000001,0.025786153634181175
TR,Turkey,Geothermal,2018,6275.3730000000005,0.02169288259039229
TR,Turkey,Other,2018,703.126,0.002430585363491886
BA,Bosnia & Herzegovina,Conventional thermal,2018,4003.505,0.5336279846508336
BA,Bosnia & Herzegovina,Nuclear,2018,0.0,0.0
BA,Bosnia & Herzegovina,Hydro,2018,3476.554,0.4633905801415995
BA,Bosnia & Herzegovina,Pumped hydro power,2018,0.0,0.0
BA,Bosnia & Herzegovina,Wind,2018,22.368,0.002981435207566831
BA,Bosnia & Herzegovina,Solar,2018,0.0,0.0
BA,Bosnia & Herzegovina,Geothermal,2018,0.0,0.0
BA,Bosnia & Herzegovina,Other,2018,0.0,0.0
UA,Ukraine,Conventional thermal,2018,60830.7,0.3824086501438023
UA,Ukraine,Nuclear,2018,84397.90000000001,0.5305624793726131
UA,Ukraine,Hydro,2018,11920.2,0.07493564255292398
UA,Ukraine,Pumped hydro power,2018,0.0,0.0
UA,Ukraine,Wind,2018,1185.9,0.007455091231985416
UA,Ukraine,Solar,2018,737.8000000000001,0.004638136698675133
UA,Ukraine,Geothermal,2018,0.0,0.0
UA,Ukraine,Other,2018,0.0,0.0
GE,Georgia,Conventional thermal,2018,2114.901,0.17408721758068516
GE,Georgia,Nuclear,2018,0.0,0.0
GE,Georgia,Hydro,2018,9949.387,0.8189797534085238
GE,Georgia,Pumped hydro power,2018,0.0,0.0
GE,Georgia,Wind,2018,84.22600000000001,0.00693302901079095
GE,Georgia,Solar,2018,0.0,0.0
GE,Georgia,Geothermal,2018,0.0,0.0
GE,Georgia,Other,2018,0.0,0.0
BE,Belgium,Conventional thermal,2016_ratio,0.3674279564749492,0.36742795647494925
BE,Belgium,Nuclear,2016_ratio,0.4953963888556738,0.4953963888556739
BE,Belgium,Hydro,2016_ratio,0.0176491689585077,0.017649168958507704
BE,Belgium,Pumped hydro power,2016_ratio,0.0132727490135118,0.013272749013511803
BE,Belgium,Wind,2016_ratio,0.0638526844433815,0.06385268444338152
BE,Belgium,Solar,2016_ratio,0.0367093148391725,0.03670931483917251
BE,Belgium,Geothermal,2016_ratio,0.0,0.0
BE,Belgium,Other,2016_ratio,0.0056917374148033,0.005691737414803301
BG,Bulgaria,Conventional thermal,2016_ratio,0.4519359464627151,0.45193594646271523
BG,Bulgaria,Nuclear,2016_ratio,0.3568833652007648,0.35688336520076486
BG,Bulgaria,Hydro,2016_ratio,0.1083891013384321,0.10838910133843213
BG,Bulgaria,Pumped hydro power,2016_ratio,0.0147944550669216,0.014794455066921603
BG,Bulgaria,Wind,2016_ratio,0.0340583173996175,0.03405831739961751
BG,Bulgaria,Solar,2016_ratio,0.0331261950286806,0.033126195028680604
BG,Bulgaria,Geothermal,2016_ratio,0.0,0.0
BG,Bulgaria,Other,2016_ratio,0.000812619502868,0.0008126195028680002
CZ,Czechia,Conventional thermal,2016_ratio,0.6163255310373272,0.6163255310373273
CZ,Czechia,Nuclear,2016_ratio,0.2929341101257991,0.2929341101257992
CZ,Czechia,Hydro,2016_ratio,0.0408460507321097,0.04084605073210971
CZ,Czechia,Pumped hydro power,2016_ratio,0.0152866570426892,0.015286657042689203
CZ,Czechia,Wind,2016_ratio,0.0062899566921014,0.0062899566921014016
CZ,Czechia,Solar,2016_ratio,0.0271963291400288,0.027196329140028806
CZ,Czechia,Geothermal,2016_ratio,0.0,0.0
CZ,Czechia,Other,2016_ratio,0.0011213652299443,0.0011213652299443002
DK,Denmark,Conventional thermal,2016_ratio,0.5341902924870998,0.5341902924870999
DK,Denmark,Nuclear,2016_ratio,0.0,0.0
DK,Denmark,Hydro,2016_ratio,0.0006627706537039,0.0006627706537039001
DK,Denmark,Pumped hydro power,2016_ratio,0.0,0.0
DK,Denmark,Wind,2016_ratio,0.4395680889548816,0.4395680889548817
DK,Denmark,Solar,2016_ratio,0.0255788479043145,0.025578847904314507
DK,Denmark,Geothermal,2016_ratio,0.0,0.0
DK,Denmark,Other,2016_ratio,0.0,0.0
DE,Germany,Conventional thermal,2016_ratio,0.6296598160766681,0.6296598160766682
DE,Germany,Nuclear,2016_ratio,0.1291756374211999,0.12917563742119992
DE,Germany,Hydro,2016_ratio,0.0414618321965894,0.04146183219658941
DE,Germany,Pumped hydro power,2016_ratio,0.0087975261698563,0.008797526169856303
DE,Germany,Wind,2016_ratio,0.1262382869113598,0.12623828691135983
DE,Germany,Solar,2016_ratio,0.0614874613867522,0.061487461386752214
DE,Germany,Geothermal,2016_ratio,0.0002662982605074,0.00026629826050740004
DE,Germany,Other,2016_ratio,0.0029131415770667,0.0029131415770667006
EE,Estonia,Conventional thermal,2016_ratio,0.9396584804297774,0.9396584804297775
EE,Estonia,Nuclear,2016_ratio,0.0,0.0
EE,Estonia,Hydro,2016_ratio,0.0033576362240982,0.0033576362240982003
EE,Estonia,Pumped hydro power,2016_ratio,0.0,0.0
EE,Estonia,Wind,2016_ratio,0.0569838833461243,0.05698388334612431
EE,Estonia,Solar,2016_ratio,0.0,0.0
EE,Estonia,Geothermal,2016_ratio,0.0,0.0
EE,Estonia,Other,2016_ratio,0.0,0.0
IE,Ireland,Conventional thermal,2016_ratio,0.7529446343101368,0.752944634310137
IE,Ireland,Nuclear,2016_ratio,0.0,0.0
IE,Ireland,Hydro,2016_ratio,0.0321190105409595,0.03211901054095952
IE,Ireland,Pumped hydro power,2016_ratio,0.0096296220190889,0.009629622019088903
IE,Ireland,Wind,2016_ratio,0.2051012485324196,0.20510124853241965
IE,Ireland,Solar,2016_ratio,0.0002054845973949,0.00020548459739490007
IE,Ireland,Geothermal,2016_ratio,0.0,0.0
IE,Ireland,Other,2016_ratio,0.0,0.0
EL,Greece,Conventional thermal,2016_ratio,0.7081931978745846,0.7081931978745847
EL,Greece,Nuclear,2016_ratio,0.0,0.0
EL,Greece,Hydro,2016_ratio,0.11074847260642,0.11074847260642003
EL,Greece,Pumped hydro power,2016_ratio,0.0004378196581026,0.00043781965810260013
EL,Greece,Wind,2016_ratio,0.1024099982089195,0.10240999820891952
EL,Greece,Solar,2016_ratio,0.0782105116519731,0.07821051165197311
EL,Greece,Geothermal,2016_ratio,0.0,0.0
EL,Greece,Other,2016_ratio,0.0,0.0
ES,Spain,Conventional thermal,2016_ratio,0.4041396206966096,0.4041396206966097
ES,Spain,Nuclear,2016_ratio,0.2095206794296257,0.20952067942962577
ES,Spain,Hydro,2016_ratio,0.1463283461684979,0.14632834616849794
ES,Spain,Pumped hydro power,2016_ratio,0.0127355707104282,0.012735570710428204
ES,Spain,Wind,2016_ratio,0.1781934163448538,0.17819341634485383
ES,Spain,Solar,2016_ratio,0.0487425024462753,0.048742502446275315
ES,Spain,Geothermal,2016_ratio,0.0,0.0
ES,Spain,Other,2016_ratio,0.0003398642037093,0.0003398642037093001
FR,France,Conventional thermal,2016_ratio,0.111194718132489,0.11119471813248905
FR,France,Nuclear,2016_ratio,0.7045237935657747,0.7045237935657749
FR,France,Hydro,2016_ratio,0.1190325666351474,0.11903256663514744
FR,France,Pumped hydro power,2016_ratio,0.0087824719979549,0.008782471997954903
FR,France,Wind,2016_ratio,0.0393954691433657,0.03939546914336571
FR,France,Solar,2016_ratio,0.0158831345100397,0.01588313451003971
FR,France,Geothermal,2016_ratio,0.0001613270311393,0.00016132703113930005
FR,France,Other,2016_ratio,0.001026518984089,0.0010265189840890005
HR,Croatia,Conventional thermal,2016_ratio,0.3395788293698454,0.33957882936984546
HR,Croatia,Nuclear,2016_ratio,0.0,0.0
HR,Croatia,Hydro,2016_ratio,0.5578509087997437,0.5578509087997439
HR,Croatia,Pumped hydro power,2016_ratio,0.0164144447113459,0.016414444711345903
